,Athlete ID,Start,Stop,Total Time (s),Moving Time (s),Distance (mi),Elevation Gain (ft),Elevation Loss (ft)
52,ede0094a77a2ef43dcec2f5d4d96ce215e53b5c073ca6635994a3094f7173cc75c0eedefa9e178e4ad29bd0718625254920bbd845649fc7d41e3a20de73983a4,2021-01-23T15:04:33Z,2021-01-23T16:10:02Z,6083.0,5869.0,3.533352720114531,731.6272965879265,406.8241469816273
53,2af8bcba209e193b32bcb65e956db489af891a10562af034ab4a8f54fc1a87f894925098846e985210c5e99de769732111681e246a6be415470ab4e9c1d92cf6,2021-01-23T14:29:49Z,2021-01-23T16:49:44Z,8395.0,5720.0,3.415155491927145,695.538057742782,610.2362204724409
54,001bec6c604ffc9932de3fa9921318f014f2a9b143a7f0edf085044fe92b1a29d077b07fc6372b2d53a12b23d02d3b859a9b4658335ca03e5df1ef57f004cd9c,2021-01-22T23:28:18Z,2021-01-23T00:30:13Z,3715.0,3532.0,8.105451662292213,705.3805774278214,2503.280839895013
55,9fbc241cada0304634f48e3b8200f69838735b5f827dfdd3c98c52979f585d39e5ed4153c5e3bc7fed3589525631fc0d15748d0d71a327fc35534ad9ac957f4b,2021-01-20T21:14:33Z,2021-01-20T21:55:14Z,6268.0,5910.0,8.532551151276545,741.4698162729658,2726.3779527559054
56,fd3111718396a2fe7f3aa07c0aa37d4ecdfafb5ce5647f8a216713eb0680025e8c454912bfaf58be15ad3d0616205e480b8fddc7368cfb08a1ea733818c0b4e9,2021-01-17T20:00:50Z,2021-01-17T22:00:22Z,7172.0,6118.0,4.056944941541398,705.3805774278214,711.9422572178477
57,1689b2c9151718ac34c220d99c2207902063a64584a56149c9f6505e28afe13fc8442ddc8718c76290afc24be7177b2f540ed87a1f74db10d39ff4a2d84d04e5,2021-01-17T19:16:48Z,2021-01-17T21:14:46Z,7078.0,6719.0,3.127274218563588,469.1601049868766,433.0708661417322
58,fbc1d42d0c90c5b3cb4885b64e771fec26ff1b3c18cc6126134b1ba82fa566d640e9df5b62d6504926a02c2e3633832f8abd55d4cbeacef43340a62e75079209,2021-01-17T18:49:58Z,2021-01-17T20:45:40Z,6942.0,6683.0,4.346677901057822,761.1548556430446,761.1548556430446
59,29970254c983645cc5e2495a1f128a396a5b63aff1ab14650abaa652ef73b8d7312de233b94027de0ad7881f805d76d6b7c56ca7fb78950e13b57915a0201591,2021-01-17T17:32:17Z,2021-01-17T19:52:39Z,8421.0,7472.0,4.18068480076354,725.0656167979001,728.3464566929133
60,bcd5f8dd8042f8521f228b98c0000d229e2c98acf266855a52906f8369ae48b9eada87827853b6df8b91efd858ca412720f23c28d94a4e5c211257fe9eec4191,2021-01-17T14:37:34Z,2021-01-17T15:38:05Z,3631.0,3316.0,2.2002753917123994,259.1863517060367,262.4671916010498
61,c362e7c21b10134226eaf2a057cda3b82e265700fbe0032ec9b94c946bcf879a267687702d26903b55ddc8b1510209a486dffb02d30f79fdcbfb50a7d09c9513,2021-01-17T14:37:26Z,2021-01-17T17:02:37Z,8710.0,7854.0,4.099092549510856,685.6955380577427,692.257217847769
62,1562957a4d7903cb0ce2f00183c7039ad3b8cdd67185edc353b33f7806d1b9fcaafb061ae7ccb05270279e967aed3fd1228192a634ca943eff0b1efce944514a,2021-01-16T20:52:44Z,2021-01-16T21:52:24Z,6443.0,6131.0,3.9635590650600485,715.2230971128608,688.9763779527558
63,024adc1df89c66d525cdec156ed65eeb5f5cda3ef025a77108e94b0705ccf58a69cd6385c2dacd362b60c52164858b84393ecfd2e9c30beccc65738dfe8fa19f,2021-01-16T19:45:49Z,2021-01-16T21:13:50Z,5328.0,5328.0,3.6959531336991964,856.2992125984251,757.8740157480314
64,cc3890d08771b51c79061c13280490e6669cd58382e13070ce78d696d47c13e123e18812c177455d3158d3d92bdd73ffafa71fc56e1ce46f9452e9fca205a335,2021-01-16T19:44:40Z,2021-01-16T21:19:05Z,9292.0,8743.0,4.311346735067207,2496.7191601049867,597.1128608923884
65,92a1f2625383159c0ab7d6b50507f5b337489e366cc9171ab60912c1f171fc334aa77447a4e1afc05abc8feef6197f833c4d55c4c88051918e3fc233d2cd13a1,2021-01-16T19:43:08Z,2021-01-16T23:33:27Z,13819.0,10509.0,7.160756183886105,1217.1916010498687,1210.6299212598424
